Transaction_ID,Order_Date,Customer_ID,Customer_Segment,Region,Country,Product_Category,Product_SubCategory,Product_Name,Cost_Price,Selling_Price,Quantity,Discount
TXN-385C760E,2023-03-03,CUST-4404,Corporate,North America,USA,Electronics,Smartphones,Smartphones Model 244,249.06,293.06,8,0.0
TXN-6483654D,2022-06-29,CUST-1519,Consumer,Latin America,Brazil,Electronics,Laptops,Laptops Model 984,70.77,79.81,8,0.05
TXN-54FE6956,2023-01-27,CUST-2840,Corporate,Latin America,Argentina,Office Supplies,Paper,Paper Model 790,391.92,449.34,7,0.0
TXN-1C19A51E,2022-09-07,CUST-2950,Consumer,North America,Mexico,Furniture,Tables,Tables Model 111,43.15,52.11,6,0.0
TXN-829E6D36,2022-12-21,CUST-1564,Corporate,Latin America,Brazil,Office Supplies,Art,Art Model 496,450.01,629.44,3,0.05
TXN-22279A00,2023-12-09,CUST-3260,Consumer,Asia Pacific,India,Clothing,Men,Men Model 777,278.07,316.77,5,0.1
TXN-B60F9940,2023-02-13,CUST-3898,Consumer,Latin America,Brazil,Clothing,Kids,Kids Model 556,343.05,$433.87,6,0.0
TXN-345ED540,2022-05-28,CUST-1604,Consumer,Asia Pacific,China,Office Supplies,Envelopes,Envelopes Model 917,455.64,$661.49,5,0.0
TXN-095FBDDA,2022-12-24,CUST-2845,Home Office,Europe,France,Furniture,Furnishings,Furnishings Model 756,464.96,562.29,3,0.15
TXN-93CAEBE8,2023-01-17,CUST-4724,Corporate,North America,USA,Clothing,Men,Men Model 320,487.2,627.65,4,0.0
TXN-CF5D703E,2023-12-10,CUST-1698,Corporate,Europe,Italy,Clothing,Women,Women Model 757,405.62,454.73,6,0.0
TXN-43F2AB09,2022-04-02,CUST-4213,Corporate,Asia Pacific,Japan,Office Supplies,Envelopes,Envelopes Model 218,20.77,30.47,6,0.15
TXN-F7361AD9,2023-08-19,CUST-4858,Consumer,Asia Pacific,Australia,Electronics,Smartphones,Smartphones Model 785,485.41,669.72,6,0.1
TXN-99035CDE,2022-01-23,CUST-1588,Corporate,Asia Pacific,India,Furniture,Chairs,Chairs Model 840,491.93,580.85,4,0.0
TXN-9FE816BF,2022-12-03,CUST-4042,Home Office,Europe,Italy,Office Supplies,Binders,Binders Model 317,142.61,160.41,4,0.05
TXN-0CA84315,2022-12-16,CUST-2449,Corporate,North America,Canada,Office Supplies,Art,Art Model 884,358.28,494.64,8,0.0
TXN-80C43707,2023-09-11,CUST-4985,Corporate,Asia Pacific,Japan,Electronics,Tablets,Tablets Model 182,441.42,530.74,3,0.0
TXN-19BDB137,2022-05-31,CUST-4410,Corporate,North America,Mexico,Clothing,Men,Men Model 369,439.4,618.83,5,0.0
TXN-9BE6B181,2023-02-13,CUST-4232,Home Office,Europe,Germany,Office Supplies,Envelopes,Envelopes Model 348,388.98,451.33,2,0.15
TXN-9A1D6590,2023-11-14,CUST-2273,Consumer,Latin America,Chile,Office Supplies,Art,Art Model 236,211.85,269.94,10,0.0
TXN-9B44C5A6,2023-09-14,CUST-3948,Consumer,North America,Mexico,Furniture,Bookcases,Bookcases Model 585,474.74,555.43,3,0.15
TXN-52B641D7,2022-08-05,CUST-2688,Home Office,Asia Pacific,China,Furniture,Furnishings,Furnishings Model 952,27.31,40.35,3,0.2
TXN-937D75E1,2023-12-22,CUST-4244,Home Office,Latin America,Argentina,Electronics,Laptops,Laptops Model 805,178.61,219.22,8,0.2
TXN-462BAAFE,2022-12-24,CUST-2586,Consumer,North America,Canada,Clothing,Women,Women Model 374,157.67,$229.23,4,0.05
TXN-F6AAEDC2,2022-11-18,CUST-1909,Consumer,Latin America,Argentina,Furniture,Bookcases,Bookcases Model 697,154.64,194.64,9,0.0
TXN-03C5BC10,2022-11-01,CUST-4749,Consumer,Asia Pacific,Australia,Furniture,Bookcases,Bookcases Model 693,367.7,535.74,2,0.1
TXN-0E896244,2022-08-13,CUST-3018,Corporate,Europe,Spain,Furniture,Chairs,Chairs Model 248,352.96,446.25,2,0.0
TXN-75A76BA1,2023-12-22,CUST-2786,Home Office,Europe,Germany,Electronics,Tablets,Tablets Model 859,384.04,423.92,6,0.0
TXN-865ADAE6,2022-10-01,CUST-1300,Consumer,Latin America,Chile,Electronics,Laptops,Laptops Model 803,411.79,544.49,2,0.0
TXN-2AD07491,2023-10-05,CUST-3157,Consumer,Europe,France,Clothing,Men,Men Model 701,485.27,657.24,7,0.2
TXN-39CD2397,2023-07-19,CUST-2117,Home Office,Latin America,Argentina,Clothing,Men,Men Model 673,291.4,406.83,3,0.0
TXN-49107732,2023-03-17,CUST-1160,Consumer,North America,USA,Clothing,Men,Men Model 244,195.56,219.91,6,0.0
TXN-FF4791D7,2023-11-25,CUST-3883,Home Office,North America,Mexico,Furniture,Chairs,Chairs Model 147,282.81,414.12,4,0.05
TXN-BF9A5DAC,2023-11-14,CUST-3053,Consumer,Latin America,Argentina,Electronics,Laptops,Laptops Model 484,229.04,266.49,6,0.05
TXN-04ABDF7D,2023-10-13,CUST-3950,Consumer,Asia Pacific,China,Electronics,Tablets,Tablets Model 678,363.76,$456.58,7,0.0
TXN-45D95D5D,2022-02-26,CUST-1773,Consumer,Europe,Germany,Clothing,Women,Women Model 314,294.63,391.78,2,0.05
TXN-BB677049,2022-03-27,CUST-4964,Consumer,Latin America,Argentina,Office Supplies,Paper,Paper Model 332,35.53,$39.63,4,0.0
TXN-BE1B4168,2023-09-17,CUST-1670,Home Office,Europe,France,Office Supplies,Binders,Binders Model 973,417.78,474.81,1,0.0
TXN-C78BDCD8,2022-01-31,CUST-2825,Consumer,North America,USA,Furniture,Chairs,Chairs Model 672,201.95,223.53,6,0.0
TXN-7FD018E7,2023-06-21,CUST-4547,Consumer,Latin America,Chile,Electronics,Accessories,Accessories Model 669,157.48,$197.48,6,0.0
TXN-0BB738E7,2022-06-21,CUST-3092,Consumer,North America,Mexico,Clothing,Women,Women Model 951,411.49,487.62,9,0.2
TXN-689A7755,2023-12-18,CUST-4035,Consumer,Europe,UK,Furniture,Tables,Tables Model 618,131.51,173.37,6,0.0
TXN-EAC97CFD,2023-07-18,CUST-1484,Consumer,North America,USA,Electronics,Tablets,Tablets Model 149,107.16,151.24,7,0.0
TXN-E311259E,2022-02-02,CUST-3695,Corporate,Europe,Spain,Electronics,Smartphones,Smartphones Model 195,237.01,320.43,6,0.2
TXN-261B1EAF,2023-07-05,CUST-3995,Consumer,Asia Pacific,Australia,Electronics,Laptops,Laptops Model 145,140.35,165.23,9,0.15
TXN-4A21BD06,2023-03-05,CUST-3663,Consumer,Asia Pacific,India,Electronics,Tablets,Tablets Model 753,153.31,178.42,8,0.05
TXN-19D8625B,2023-02-15,CUST-1956,Consumer,Europe,France,Electronics,Smartphones,Smartphones Model 789,176.83,213.02,8,0.0
TXN-EDC0B979,2022-07-30,CUST-3649,Consumer,North America,USA,Clothing,Men,Men Model 913,171.13,198.14,4,0.0
TXN-42D35E5D,2022-04-08,CUST-2280,Home Office,Asia Pacific,China,Clothing,Shoes,Shoes Model 623,78.44,112.73,5,0.0
TXN-6F4BE552,2022-12-12,CUST-1596,Corporate,Latin America,Chile,Electronics,Laptops,Laptops Model 701,80.04,110.71,7,0.0
TXN-B51AF635,2022-07-29,CUST-2243,Consumer,Europe,UK,Office Supplies,Binders,Binders Model 194,88.05,111.34,6,0.2
TXN-754802C2,2022-10-28,CUST-2665,Consumer,North America,Mexico,Electronics,Laptops,Laptops Model 642,229.74,256.91,1,0.0
TXN-957A9F4E,2022-12-27,CUST-4930,Consumer,Asia Pacific,Japan,Office Supplies,Binders,Binders Model 456,42.57,$57.43,7,0.0
TXN-0EDB3E12,2023-11-03,CUST-2980,Corporate,Latin America,Chile,Office Supplies,Envelopes,Envelopes Model 975,356.19,468.16,1,0.2
TXN-E2E17F73,2022-04-08,CUST-4356,Corporate,Europe,France,Electronics,Smartphones,Smartphones Model 234,78.72,101.41,4,0.15
TXN-766340DF,2023-08-02,CUST-4548,Consumer,Europe,Italy,Office Supplies,Envelopes,Envelopes Model 195,372.45,521.45,9,0.0
TXN-BA495CA4,2022-06-21,CUST-4199,Consumer,Latin America,Brazil,Furniture,Tables,Tables Model 530,15.6,18.26,2,0.0
TXN-A2267106,2022-09-05,CUST-4656,Consumer,Europe,Italy,Electronics,Laptops,Laptops Model 858,147.77,202.92,5,0.0
TXN-991148FC,2022-07-11,CUST-2860,Consumer,Latin America,Brazil,Furniture,Furnishings,Furnishings Model 251,64.31,92.53,2,0.0
TXN-692581D0,2023-11-01,CUST-4351,Corporate,Latin America,Chile,Office Supplies,Envelopes,Envelopes Model 556,258.15,333.98,8,0.0
TXN-131E18E8,2022-04-16,CUST-4294,Consumer,North America,Mexico,Furniture,Chairs,Chairs Model 450,45.69,59.61,9,0.0
TXN-BADA584F,2022-06-19,CUST-3086,Consumer,Europe,UK,Electronics,Smartphones,Smartphones Model 458,19.28,27.8,6,0.0
TXN-699B3B4D,2022-11-25,CUST-4638,Corporate,Latin America,Chile,Clothing,Men,Men Model 522,71.97,99.96,1,0.0
TXN-47CDF7D6,2023-12-18,CUST-3214,Consumer,Europe,Spain,Office Supplies,Envelopes,Envelopes Model 855,163.6,184.44,7,0.05
TXN-4A249123,2022-01-13,CUST-1001,Corporate,Latin America,Argentina,Office Supplies,Envelopes,Envelopes Model 668,366.01,404.28,6,0.0
TXN-52EFC330,2023-12-25,CUST-2249,Consumer,Latin America,Brazil,Clothing,Kids,Kids Model 537,41.71,53.61,8,0.2
TXN-2AAA84AB,2023-06-07,CUST-3237,Consumer,Asia Pacific,India,Furniture,Bookcases,Bookcases Model 321,72.7,101.85,2,0.15
TXN-F82B814B,2023-07-12,CUST-3950,Consumer,Europe,France,Office Supplies,Paper,Paper Model 755,399.32,445.32,4,0.2
TXN-58E21CB8,2023-11-22,CUST-3460,Corporate,Asia Pacific,India,Furniture,Chairs,Chairs Model 854,62.77,78.12,4,0.2
TXN-10BF8CFD,2022-07-13,CUST-3413,Home Office,North America,USA,Office Supplies,Paper,Paper Model 228,330.03,491.97,3,0.15
TXN-61D845DD,2023-08-11,CUST-4489,Corporate,North America,USA,Office Supplies,Paper,Paper Model 197,68.97,97.68,8,0.0
TXN-4F8B1115,2022-12-08,CUST-3399,Home Office,Asia Pacific,China,Electronics,Smartphones,Smartphones Model 805,90.54,131.13,5,0.0
TXN-B6083721,2022-09-17,CUST-4308,Consumer,Europe,France,Furniture,Tables,Tables Model 579,260.92,309.94,10,0.0
TXN-EDEE5A4E,2023-12-11,CUST-4092,Consumer,Europe,Italy,Furniture,Bookcases,Bookcases Model 695,406.72,525.67,6,0.15
TXN-9C8AC444,2022-12-19,CUST-4866,Consumer,Latin America,Brazil,Electronics,Laptops,Laptops Model 663,89.88,105.75,4,0.0
TXN-DE535391,2023-09-22,CUST-4947,Home Office,Asia Pacific,Australia,Electronics,Smartphones,Smartphones Model 918,411.47,483.21,6,0.2
TXN-6FCC1C44,2022-03-09,CUST-3111,Consumer,Europe,France,Clothing,Kids,Kids Model 281,352.87,452.19,3,0.05
TXN-881EF893,2023-08-31,CUST-4674,Home Office,North America,USA,Furniture,Bookcases,Bookcases Model 568,234.67,$273.57,7,0.0
TXN-460BC3D3,2023-03-03,CUST-2769,Corporate,North America,Mexico,Office Supplies,Paper,Paper Model 253,194.03,268.29,5,0.2
TXN-F1D713B4,2023-03-09,CUST-2672,Consumer,Europe,UK,Office Supplies,Envelopes,Envelopes Model 688,182.93,$216.09,4,0.05
TXN-06560E94,2023-12-02,CUST-3468,Consumer,Europe,UK,Furniture,Furnishings,Furnishings Model 726,137.81,177.66,2,0.0
TXN-F89F408F,2023-10-09,CUST-3227,Corporate,Europe,Spain,Clothing,Men,Men Model 994,75.52,99.88,3,0.2
TXN-A28C5DEC,2022-05-10,CUST-2697,Home Office,Europe,UK,Clothing,Men,Men Model 339,348.89,453.58,2,0.0
TXN-DA1571FF,2023-08-20,CUST-4842,Corporate,Europe,Italy,Office Supplies,Binders,Binders Model 751,429.82,522.43,9,0.0
TXN-55D02788,2022-07-03,CUST-1717,Home Office,Asia Pacific,Japan,Furniture,Tables,Tables Model 249,263.7,354.96,4,0.05
TXN-EC1A8A68,2023-10-18,CUST-3809,Consumer,Latin America,Brazil,Electronics,Accessories,Accessories Model 775,497.33,734.14,2,0.15
TXN-41D6962B,2022-04-09,CUST-3125,Home Office,Latin America,Argentina,Furniture,Furnishings,Furnishings Model 787,438.55,554.58,2,0.1
TXN-6E139022,2022-07-06,CUST-1271,Corporate,Europe,Italy,Electronics,Tablets,Tablets Model 279,147.34,173.25,3,0.2
TXN-F7AFF605,2022-12-21,CUST-4323,Corporate,North America,Canada,Electronics,Tablets,Tablets Model 461,485.41,662.83,5,0.05
TXN-B4DFB2EB,2022-07-12,CUST-2745,Corporate,Latin America,Argentina,Furniture,Tables,Tables Model 273,184.05,208.26,3,0.1
TXN-FC751511,2022-04-17,CUST-3465,Home Office,Asia Pacific,India,Furniture,Tables,Tables Model 990,345.33,498.24,1,0.15
TXN-D28F3A5D,2023-09-07,CUST-1322,Consumer,Latin America,Argentina,Clothing,Women,Women Model 877,219.53,259.85,3,0.2
TXN-9768049F,2022-06-04,CUST-2235,Corporate,North America,USA,Clothing,Men,Men Model 743,415.08,512.91,9,0.05
TXN-B68B49AE,2023-08-06,CUST-4635,Corporate,Latin America,Chile,Clothing,Kids,Kids Model 313,400.45,568.96,8,0.1
TXN-DB715085,2022-05-23,CUST-1786,Consumer,Latin America,Argentina,Furniture,Bookcases,Bookcases Model 390,128.66,150.73,1,0.0
TXN-C43EE0B9,2022-03-26,CUST-4862,Corporate,North America,Canada,Furniture,Furnishings,Furnishings Model 990,339.19,399.21,3,0.0
TXN-1D023805,2023-03-03,CUST-3658,Corporate,Europe,Germany,Office Supplies,Art,Art Model 663,429.11,628.79,9,0.2
TXN-F6437668,2022-05-09,CUST-1824,Consumer,North America,USA,Clothing,Men,Men Model 679,13.24,17.04,8,0.0
TXN-6529B8D7,2023-12-04,CUST-3352,Consumer,Asia Pacific,Australia,Furniture,Furnishings,Furnishings Model 385,345.01,380.34,7,0.1
TXN-FB283BF5,2023-12-21,CUST-2829,Corporate,North America,Mexico,Electronics,Smartphones,Smartphones Model 622,165.4,216.9,3,0.1
TXN-0BE16306,2023-04-08,CUST-4651,Consumer,Latin America,Brazil,Office Supplies,Envelopes,Envelopes Model 334,316.88,413.65,5,0.05
TXN-2C53AFA6,2023-12-24,CUST-3799,Consumer,Europe,France,Office Supplies,Art,Art Model 708,221.49,255.72,10,0.1
TXN-E7205547,2023-05-13,CUST-1376,Consumer,Asia Pacific,India,Clothing,Men,Men Model 780,410.03,608.97,6,0.15
TXN-CF061FF7,2022-03-06,CUST-1018,,North America,USA,Clothing,Kids,Kids Model 962,24.1,30.82,4,0.0
TXN-99436770,2022-07-15,CUST-1008,Consumer,Latin America,Argentina,Office Supplies,Envelopes,Envelopes Model 165,190.47,213.31,3,0.05
TXN-3F6DEE6D,2023-12-28,CUST-2322,Consumer,North America,USA,Furniture,Chairs,Chairs Model 782,415.17,508.52,1,0.2
TXN-F2DBEFF6,2022-08-06,CUST-3732,Home Office,Latin America,Brazil,Office Supplies,Envelopes,Envelopes Model 613,32.12,46.62,5,0.2
TXN-80AADF44,2023-11-20,CUST-1454,Consumer,Latin America,Chile,Electronics,Smartphones,Smartphones Model 919,267.14,367.09,10,0.0
TXN-E17D0C36,2023-12-29,CUST-1376,Home Office,Latin America,Argentina,Furniture,Bookcases,Bookcases Model 297,291.4,370.23,6,0.0
TXN-4B39DB72,2023-12-18,CUST-3873,Home Office,Latin America,Brazil,Office Supplies,Paper,Paper Model 958,101.44,135.21,4,0.2
TXN-35CC0461,2023-04-30,CUST-4757,Home Office,North America,Mexico,Clothing,Men,Men Model 772,361.67,533.41,3,0.0
TXN-EE6870EE,2022-12-08,CUST-3171,Consumer,North America,Canada,Clothing,Shoes,Shoes Model 142,483.71,653.42,8,0.0
TXN-93DF13A7,2022-02-02,CUST-4663,Consumer,Latin America,Chile,Furniture,Bookcases,Bookcases Model 163,317.72,395.11,3,0.1
TXN-096B8D20,2023-03-12,CUST-1818,Corporate,Latin America,Brazil,Furniture,Furnishings,Furnishings Model 900,357.3,441.72,10,0.05
TXN-0FB50369,2022-11-17,CUST-1567,Consumer,Asia Pacific,China,Office Supplies,Art,Art Model 817,461.68,565.45,4,0.0
TXN-65C0DF77,2023-12-26,CUST-4039,Consumer,Europe,France,Electronics,Accessories,Accessories Model 771,88.91,115.96,7,0.0
TXN-C3C13B52,2023-04-27,CUST-4478,,North America,Canada,Office Supplies,Paper,Paper Model 564,361.29,526.38,1,0.15
TXN-670C1097,2022-06-24,CUST-1826,Consumer,Europe,France,Furniture,Tables,Tables Model 395,108.88,122.42,4,0.0
TXN-A09F1846,2023-07-26,CUST-3125,Consumer,Asia Pacific,Japan,Clothing,Men,Men Model 273,59.85,75.27,3,0.15
TXN-FEA96401,2023-03-16,CUST-1730,Home Office,Europe,UK,Electronics,Smartphones,Smartphones Model 641,351.27,435.76,4,0.2
TXN-006A7548,2023-06-13,CUST-2155,Corporate,Europe,Italy,Clothing,Shoes,Shoes Model 850,378.93,502.62,9,0.1
TXN-9D4AB5E5,2023-06-09,CUST-3633,Consumer,Latin America,Argentina,Electronics,Laptops,Laptops Model 837,16.36,18.98,6,0.0
TXN-75435F48,2023-12-27,CUST-4689,Consumer,Europe,Italy,Clothing,Women,Women Model 926,493.72,546.95,7,0.1
TXN-109B66D2,2022-11-11,CUST-3886,Home Office,Asia Pacific,India,Clothing,Women,Women Model 511,100.58,128.82,9,0.1
TXN-55622586,2022-09-23,CUST-4508,Consumer,Europe,UK,Office Supplies,Envelopes,Envelopes Model 501,265.98,314.44,6,0.1
TXN-C8D214F0,2023-02-13,CUST-3526,Consumer,Asia Pacific,India,Electronics,Accessories,Accessories Model 580,266.99,393.89,1,0.1
TXN-C5DA6307,2022-12-06,CUST-4021,Consumer,Asia Pacific,India,Clothing,Women,Women Model 112,368.3,531.36,2,0.1
TXN-CC8B6CAB,2023-09-26,CUST-1759,Consumer,Latin America,Argentina,Office Supplies,Art,Art Model 903,129.59,165.54,8,0.0
TXN-C740C1A2,2022-12-18,CUST-1014,Consumer,Europe,UK,Furniture,Bookcases,Bookcases Model 709,154.84,201.98,6,0.15
TXN-FD84970C,2022-11-09,CUST-4875,Corporate,North America,Canada,Furniture,Furnishings,Furnishings Model 740,354.34,472.77,1,0.1
TXN-5A6E97FE,2023-11-20,CUST-1033,Consumer,North America,USA,Furniture,Tables,Tables Model 906,106.53,154.29,6,0.1
TXN-A7B9EC44,2023-12-12,CUST-3630,Consumer,Latin America,Argentina,Office Supplies,Paper,Paper Model 359,474.91,608.11,4,0.0
TXN-8B51499C,2022-07-07,CUST-1917,Corporate,Asia Pacific,Australia,Office Supplies,Binders,Binders Model 312,313.84,399.59,1,0.0
TXN-A68E364E,2023-10-22,CUST-4941,Home Office,Europe,Germany,Furniture,Tables,Tables Model 834,216.52,284.5,9,0.15
TXN-5FB75114,2023-11-04,CUST-3452,Corporate,North America,Mexico,Furniture,Chairs,Chairs Model 668,55.78,65.8,1,0.1
TXN-DC9473C1,2022-09-12,CUST-2484,Consumer,North America,USA,Furniture,Bookcases,Bookcases Model 944,396.41,574.04,1,0.0
TXN-91F6993F,2022-05-03,CUST-3462,Consumer,Asia Pacific,Japan,Electronics,Laptops,Laptops Model 358,41.94,61.91,7,0.0
TXN-173A3617,2023-12-11,CUST-1843,Home Office,Asia Pacific,China,Electronics,Smartphones,Smartphones Model 371,256.03,375.93,10,0.2
TXN-BC2A9CCF,2022-02-13,CUST-3381,Corporate,Europe,France,Office Supplies,Binders,Binders Model 956,134.04,197.65,8,0.05
TXN-9C242B98,2023-07-31,CUST-1758,Corporate,Asia Pacific,Australia,Furniture,Bookcases,Bookcases Model 794,418.13,599.26,5,0.1
TXN-D32FE224,2022-10-10,CUST-3083,Consumer,Latin America,Chile,Furniture,Chairs,Chairs Model 742,328.79,388.98,6,0.0
TXN-26C4C8E7,2023-12-19,CUST-2673,Corporate,Asia Pacific,India,Furniture,Bookcases,Bookcases Model 736,56.64,69.01,8,0.05
TXN-200A1662,2022-12-22,CUST-3640,Home Office,North America,Mexico,Furniture,Chairs,Chairs Model 405,207.48,290.55,2,0.1
TXN-44A1005F,2023-03-24,CUST-1792,Consumer,North America,USA,Furniture,Tables,Tables Model 199,214.23,$295.19,4,0.0
TXN-21612135,2023-03-09,CUST-1604,Home Office,Latin America,Chile,Furniture,Bookcases,Bookcases Model 655,22.88,34.2,1,0.0
TXN-3353973F,2023-04-25,CUST-4889,Corporate,North America,Canada,Clothing,Men,Men Model 780,69.92,95.27,10,0.0
TXN-1E9AD16B,2022-12-31,CUST-4376,Corporate,North America,Canada,Electronics,Laptops,Laptops Model 772,341.83,497.41,7,0.1
TXN-C9D99888,2023-02-26,CUST-3035,Corporate,Asia Pacific,China,Office Supplies,Envelopes,Envelopes Model 394,53.1,63.23,8,0.15
TXN-16152812,2023-12-28,CUST-3263,Consumer,Asia Pacific,Japan,Clothing,Men,Men Model 499,459.28,610.71,6,0.05
TXN-544AFF87,2022-11-28,CUST-2589,Consumer,North America,Mexico,Clothing,Shoes,Shoes Model 350,251.34,336.14,5,0.1
TXN-E6E972E7,2022-10-19,CUST-2782,Consumer,North America,Canada,Clothing,Women,Women Model 203,389.64,526.79,7,0.05
TXN-C315CCC4,2023-02-10,CUST-2602,Consumer,North America,Canada,Office Supplies,Art,Art Model 876,473.84,708.62,5,0.0
TXN-28C83379,2022-03-17,CUST-3753,Corporate,North America,Canada,Office Supplies,Paper,Paper Model 623,172.81,192.16,10,0.0
TXN-11EB1AA7,2022-07-27,CUST-3992,Corporate,North America,USA,Furniture,Tables,Tables Model 136,421.46,536.46,2,0.05
TXN-59BE8131,2022-12-16,CUST-2495,Corporate,Latin America,Brazil,Electronics,Smartphones,Smartphones Model 746,21.05,25.38,9,0.2
TXN-CA1144AF,2022-02-13,CUST-2336,Corporate,Europe,Germany,Office Supplies,Binders,Binders Model 474,371.92,420.32,10,0.15
TXN-DD3D96D5,2022-04-09,CUST-3181,Consumer,Asia Pacific,India,Clothing,Kids,Kids Model 310,358.33,415.38,10,0.1
TXN-CD30BF50,2022-08-03,CUST-4924,Corporate,Asia Pacific,Australia,Office Supplies,Paper,Paper Model 850,141.89,187.03,8,0.15
TXN-3A9CDA04,2022-07-11,CUST-4260,Consumer,Latin America,Brazil,Electronics,Laptops,Laptops Model 647,153.27,207.45,1,0.0
TXN-D99D77C1,2023-08-07,CUST-4621,Corporate,Europe,Germany,Clothing,Kids,Kids Model 677,288.01,368.76,1,0.0
TXN-4C618440,2023-11-11,CUST-2429,Consumer,Europe,UK,Office Supplies,Envelopes,Envelopes Model 699,145.08,169.59,4,0.0
TXN-68C239C2,2022-11-11,CUST-3314,Consumer,Latin America,Brazil,Electronics,Smartphones,Smartphones Model 229,367.9,534.26,1,0.0
TXN-10910A17,2022-05-27,CUST-1299,Corporate,Latin America,Chile,Office Supplies,Binders,Binders Model 276,425.35,475.85,2,0.0
TXN-0182BDB2,2023-01-24,CUST-1989,Home Office,Europe,UK,Electronics,Laptops,Laptops Model 960,306.62,$457.97,10,0.2
TXN-6D05B9C9,2023-12-15,CUST-1649,Corporate,North America,USA,Electronics,Accessories,Accessories Model 627,62.8,77.82,8,0.15
TXN-9BDBED9F,2023-06-15,CUST-4654,Corporate,Latin America,Chile,Furniture,Furnishings,Furnishings Model 138,474.21,541.35,6,0.0
TXN-5BC7F819,2023-04-11,CUST-1331,Consumer,Asia Pacific,India,Office Supplies,Binders,Binders Model 576,110.36,128.21,6,0.0
TXN-CEECEF9D,2022-12-07,CUST-3998,Consumer,North America,USA,Clothing,Men,Men Model 547,90.36,117.49,9,0.15
TXN-6EF73FE4,2022-12-12,CUST-1653,Home Office,Asia Pacific,India,Clothing,Kids,Kids Model 364,111.46,130.07,10,0.0
TXN-2E7892B2,2023-04-08,CUST-1471,Home Office,Latin America,Chile,Clothing,Women,Women Model 303,488.67,593.29,7,0.15
TXN-2CB3851C,2023-12-24,CUST-1699,Corporate,Latin America,Argentina,Furniture,Furnishings,Furnishings Model 375,13.55,16.69,1,0.15
TXN-1F24C6D4,2022-10-15,CUST-2110,Consumer,North America,Mexico,Clothing,Men,Men Model 909,125.23,174.54,6,0.0
TXN-90EC17DC,2022-04-18,CUST-2060,Corporate,Latin America,Brazil,Furniture,Chairs,Chairs Model 145,207.79,299.09,8,0.2
TXN-3EF7112E,2023-07-23,CUST-2164,Consumer,North America,Mexico,Office Supplies,Art,Art Model 585,472.72,675.07,2,0.0
TXN-CD53C84F,2023-05-17,CUST-3613,Consumer,North America,Mexico,Clothing,Shoes,Shoes Model 342,215.98,243.34,5,0.0
TXN-5D99F061,2022-04-20,CUST-1738,Corporate,Latin America,Argentina,Furniture,Bookcases,Bookcases Model 820,479.41,697.38,2,0.2
TXN-1BC0BC2D,2022-09-07,CUST-2441,Consumer,North America,Canada,Clothing,Women,Women Model 529,477.61,551.51,8,0.15
TXN-9490BA33,2022-11-18,CUST-3068,Consumer,Latin America,Argentina,Furniture,Bookcases,Bookcases Model 593,370.42,486.43,6,0.15
TXN-540BDA9C,2023-07-05,CUST-4927,Home Office,Europe,Italy,Furniture,Chairs,Chairs Model 652,376.32,435.64,8,0.15
TXN-DAEBF6EE,2022-07-18,CUST-4385,Corporate,North America,Mexico,Clothing,Kids,Kids Model 588,385.49,572.92,7,0.05
TXN-F6F489A2,2022-12-25,CUST-4200,Corporate,Latin America,Brazil,Office Supplies,Envelopes,Envelopes Model 965,209.88,241.88,7,0.2
TXN-14680285,2023-07-16,CUST-4481,Consumer,Europe,Germany,Office Supplies,Binders,Binders Model 319,134.74,195.75,10,0.0
TXN-EEE4FD7C,2023-11-04,CUST-2665,Consumer,Latin America,Argentina,Clothing,Women,Women Model 676,363.89,400.8,3,0.1
TXN-A315FE27,2023-12-10,CUST-1612,Corporate,North America,USA,Office Supplies,Binders,Binders Model 911,24.55,32.51,7,0.1
TXN-56F37CB0,2022-12-06,CUST-1397,Consumer,Asia Pacific,Japan,Electronics,Tablets,Tablets Model 633,401.36,553.38,7,0.05
TXN-969382C5,2022-11-03,CUST-3917,Home Office,North America,USA,Office Supplies,Art,Art Model 282,328.47,$454.8,6,0.0
TXN-ED582833,2022-11-06,CUST-3268,Home Office,North America,Canada,Furniture,Chairs,Chairs Model 325,170.19,244.5,2,0.15
TXN-E3EC5C2F,2022-04-06,CUST-2297,Corporate,Latin America,Chile,Electronics,Smartphones,Smartphones Model 321,297.48,371.56,9,0.05
TXN-F27011C9,2022-09-20,CUST-2618,Consumer,Latin America,Chile,Clothing,Kids,Kids Model 321,119.92,171.11,9,0.05
TXN-FD09EBBC,2023-01-22,CUST-1037,Consumer,Europe,France,Furniture,Furnishings,Furnishings Model 688,280.73,315.97,2,0.05
TXN-D99FBB16,2022-11-02,CUST-3410,Home Office,Asia Pacific,India,Furniture,Chairs,Chairs Model 698,391.56,549.04,6,0.1
TXN-CB90B7F6,2023-03-28,CUST-1998,Corporate,Asia Pacific,Australia,Office Supplies,Paper,Paper Model 263,446.12,544.03,2,0.0
TXN-BEC90B35,2022-11-24,CUST-4183,Consumer,North America,Canada,Office Supplies,Envelopes,Envelopes Model 660,119.59,145.55,1,0.15
TXN-03784F94,2023-12-03,CUST-4966,Corporate,Latin America,Brazil,Clothing,Kids,Kids Model 636,416.64,605.93,7,0.2
TXN-9AC92B7D,2022-02-17,CUST-2322,Consumer,Latin America,Argentina,Furniture,Furnishings,Furnishings Model 563,54.41,77.39,5,0.0
TXN-CBFBEC40,2023-09-01,CUST-4244,Corporate,Europe,France,Office Supplies,Binders,Binders Model 223,333.19,472.33,7,0.0
